"","Volume","Taxon name"
"Lagurus","Volume 24","Lagurus"
"Lagurus ovatus","Volume 24","Lagurus ovatus"
"Laportea canadensis","Volume 3","Laportea canadensis"
"Lapsana communis","Volume 19","Lapsana communis"
"Larix laricina","Volume 2","Larix laricina"
"Lechea intermedia","Volume 6","Lechea intermedia"
"Lechea intermedia var. intermedia","Volume 6","Lechea intermedia var. intermedia"
"Lechea intermedia var. laurentiana","Volume 6","Lechea intermedia var. laurentiana"
"Lechea minor","Volume 6","Lechea minor"
"Lechea mucronata","Volume 6","Lechea mucronata"
"Lechea pulchella","Volume 6","Lechea pulchella"
"Lechea pulchella var. moniliformis","Volume 6","Lechea pulchella var. moniliformis"
"Lechea stricta","Volume 6","Lechea stricta"
"Leersia","Volume 24","Leersia"
"Leersia oryzoides","Volume 24","Leersia oryzoides"
"Leersia virginica","Volume 24","Leersia virginica"
"Lemna minor","Volume 22","Lemna minor"
"Lemna trisulca","Volume 22","Lemna trisulca"
"Lemna turionifera","Volume 22","Lemna turionifera"
"Leontodon hispidus","Volume 19","Leontodon hispidus"
"Lepidium campestre","Volume 7","Lepidium campestre"
"Lepidium chalepense","Volume 7","Lepidium chalepense"
"Lepidium coronopus","Volume 7","Lepidium coronopus"
"Lepidium densiflorum","Volume 7","Lepidium densiflorum"
"Lepidium draba","Volume 7","Lepidium draba"
"Lepidium perfoliatum","Volume 7","Lepidium perfoliatum"
"Lepidium ramosissimum","Volume 7","Lepidium ramosissimum"
"Lepidium ruderale","Volume 7","Lepidium ruderale"
"Lepidium sativum","Volume 7","Lepidium sativum"
"Lepidium virginicum","Volume 7","Lepidium virginicum"
"Lepidium virginicum subsp. virginicum","Volume 7","Lepidium virginicum subsp. virginicum"
"Leptobryum pyriforme","Volume 28","Leptobryum pyriforme"
"Leptochloa","Volume 25","Leptochloa"
"Leptochloa chinensis","Volume 25","Leptochloa chinensis"
"Leptochloa fusca","Volume 25","Leptochloa fusca"
"Leptochloa fusca subsp. fascicularis","Volume 25","Leptochloa fusca subsp. fascicularis"
"Leptochloa fusca subsp. fusca","Volume 25","Leptochloa fusca subsp. fusca"
"Leptochloa fusca subsp. uninervia","Volume 25","Leptochloa fusca subsp. uninervia"
"Leptodictyum riparium","Volume 28","Leptodictyum riparium"
"Leskea gracilescens","Volume 28","Leskea gracilescens"
"Leskea obscura","Volume 28","Leskea obscura"
"Leskea polycarpa","Volume 28","Leskea polycarpa"
"Leskeella nervosa","Volume 28","Leskeella nervosa"
"Leucanthemella serotina","Volume 19","Leucanthemella serotina"
"Leucanthemum vulgare","Volume 19","Leucanthemum vulgare"
"Leucobryum albidum","Volume 27","Leucobryum albidum"
"Leucobryum glaucum","Volume 27","Leucobryum glaucum"
"Leucodon andrewsianus","Volume 28","Leucodon andrewsianus"
"Leucodon julaceus","Volume 28","Leucodon julaceus"
"Leucospora multifida","Volume 17","Leucospora multifida"
"Leymus","Volume 24","Leymus"
"Leymus arenarius","Volume 24","Leymus arenarius"
"Leymus californicus","Volume 24","Leymus californicus"
"Leymus innovatus","Volume 24","Leymus innovatus"
"Leymus innovatus subsp. innovatus","Volume 24","Leymus innovatus subsp. innovatus"
"Leymus innovatus subsp. velutinus","Volume 24","Leymus innovatus subsp. velutinus"
"Leymus mollis","Volume 24","Leymus mollis"
"Leymus mollis subsp. mollis","Volume 24","Leymus mollis subsp. mollis"
"Leymus mollis subsp. villosissimus","Volume 24","Leymus mollis subsp. villosissimus"
"Leymus salina","Volume 24","Leymus salina"
"Leymus salina subsp. mojavensis","Volume 24","Leymus salina subsp. mojavensis"
"Leymus salina subsp. salina","Volume 24","Leymus salina subsp. salina"
"Leymus salina subsp. salmonis","Volume 24","Leymus salina subsp. salmonis"
"Liatris aspera","Volume 21","Liatris aspera"
"Liatris cylindracea","Volume 21","Liatris cylindracea"
"Liatris spicata","Volume 21","Liatris spicata"
"Liatris spicata var. spicata","Volume 21","Liatris spicata var. spicata"
"Lilium canadense","Volume 26","Lilium canadense"
"Lilium lancifolium","Volume 26","Lilium lancifolium"
"Lilium michiganense","Volume 26","Lilium michiganense"
"Lilium philadelphicum","Volume 26","Lilium philadelphicum"
"Limosella aquatica","Volume 17","Limosella aquatica"
"Linaria dalmatica","Volume 17","Linaria dalmatica"
"Linaria dalmatica subsp. dalmatica","Volume 17","Linaria dalmatica subsp. dalmatica"
"Linaria dalmatica subsp. macedonica","Volume 17","Linaria dalmatica subsp. macedonica"
"Linaria vulgaris","Volume 17","Linaria vulgaris"
"Lindbergia brachyptera","Volume 28","Lindbergia brachyptera"
"Lindera benzoin","Volume 3","Lindera benzoin"
"Lindernia dubia","Volume 17","Lindernia dubia"
"Linum catharticum","Volume 12","Linum catharticum"
"Linum lewisii","Volume 12","Linum lewisii"
"Linum lewisii var. lepagei","Volume 12","Linum lewisii var. lepagei"
"Linum lewisii var. lewisii","Volume 12","Linum lewisii var. lewisii"
"Linum medium","Volume 12","Linum medium"
"Linum medium var. medium","Volume 12","Linum medium var. medium"
"Linum medium var. texanum","Volume 12","Linum medium var. texanum"
"Linum perenne","Volume 12","Linum perenne"
"Linum striatum","Volume 12","Linum striatum"
"Linum sulcatum","Volume 12","Linum sulcatum"
"Linum usitatissimum","Volume 12","Linum usitatissimum"
"Linum virginianum","Volume 12","Linum virginianum"
"Liparis liliifolia","Volume 26","Liparis liliifolia"
"Liparis loeselii","Volume 26","Liparis loeselii"
"Lipocarpha micrantha","Volume 23","Lipocarpha micrantha"
"Liriodendron tulipifera","Volume 3","Liriodendron tulipifera"
"Listera auriculata","Volume 26","Listera auriculata"
"Listera australis","Volume 26","Listera australis"
"Listera borealis","Volume 26","Listera borealis"
"Listera convallarioides","Volume 26","Listera convallarioides"
"Listera cordata var. cordata","Volume 26","Listera cordata var. cordata"
"Listera ovata","Volume 26","Listera ovata"
"Littorella americana","Volume 17","Littorella americana"
"Lobularia maritima","Volume 7","Lobularia maritima"
"Loeskypnum badium","Volume 28","Loeskypnum badium"
"Lolium","Volume 24","Lolium"
"Lolium multiflorum","Volume 24","Lolium multiflorum"
"Lolium perenne","Volume 24","Lolium perenne"
"Lolium persicum","Volume 24","Lolium persicum"
"Lolium temulentum","Volume 24","Lolium temulentum"
"Lolium temulentum subsp. remotum","Volume 24","Lolium temulentum subsp. remotum"
"Lolium temulentum subsp. temulentum","Volume 24","Lolium temulentum subsp. temulentum"
"Lunaria annua","Volume 7","Lunaria annua"
"Luzula acuminata var. acuminata","Volume 22","Luzula acuminata var. acuminata"
"Luzula confusa","Volume 22","Luzula confusa"
"Luzula luzuloides","Volume 22","Luzula luzuloides"
"Luzula luzuloides subsp. luzuloides","Volume 22","Luzula luzuloides subsp. luzuloides"
"Luzula multiflora","Volume 22","Luzula multiflora"
"Luzula multiflora subsp. frigida","Volume 22","Luzula multiflora subsp. frigida"
"Luzula multiflora subsp. multiflora","Volume 22","Luzula multiflora subsp. multiflora"
"Luzula parviflora","Volume 22","Luzula parviflora"
"Lycopodiella inundata","Volume 2","Lycopodiella inundata"
"Lycopodium annotinum","Volume 2","Lycopodium annotinum"
"Lycopodium clavatum","Volume 2","Lycopodium clavatum"
"Lycopodium dendroideum","Volume 2","Lycopodium dendroideum"
"Lycopodium hickeyi","Volume 2","Lycopodium hickeyi"
"Lycopodium lagopus","Volume 2","Lycopodium lagopus"
"Lycopodium obscurum","Volume 2","Lycopodium obscurum"
"Lysimachia ciliata","Volume 8","Lysimachia ciliata"
"Lysimachia hybrida","Volume 8","Lysimachia hybrida"
"Lysimachia lanceolata","Volume 8","Lysimachia lanceolata"
"Lysimachia maritima","Volume 8","Lysimachia maritima"
"Lysimachia nummularia","Volume 8","Lysimachia nummularia"
"Lysimachia punctata","Volume 8","Lysimachia punctata"
"Lysimachia quadriflora","Volume 8","Lysimachia quadriflora"
"Lysimachia quadrifolia","Volume 8","Lysimachia quadrifolia"
"Lysimachia terrestris","Volume 8","Lysimachia terrestris"
"Lysimachia thyrsiflora","Volume 8","Lysimachia thyrsiflora"
"Lysimachia vulgaris","Volume 8","Lysimachia vulgaris"
"Lysimachia ×producta","Volume 8","Lysimachia ×producta"
"Macleaya cordata","Volume 3","Macleaya cordata"
"Madia glomerata","Volume 21","Madia glomerata"
"Magnolia acuminata","Volume 3","Magnolia acuminata"
"Maianthemum canadense","Volume 26","Maianthemum canadense"
"Maianthemum racemosum subsp. racemosum","Volume 26","Maianthemum racemosum subsp. racemosum"
"Maianthemum stellatum","Volume 26","Maianthemum stellatum"
"Maianthemum trifolium","Volume 26","Maianthemum trifolium"
"Malaxis monophyllos var. brachypoda","Volume 26","Malaxis monophyllos var. brachypoda"
"Malaxis paludosa","Volume 26","Malaxis paludosa"
"Malaxis unifolia","Volume 26","Malaxis unifolia"
"Malus baccata","Volume 9","Malus baccata"
"Malus coronaria","Volume 9","Malus coronaria"
"Malus pumila","Volume 9","Malus pumila"
"Malus toringo","Volume 9","Malus toringo"
"Malva alcea","Volume 6","Malva alcea"
"Malva moschata","Volume 6","Malva moschata"
"Malva neglecta","Volume 6","Malva neglecta"
"Malva parviflora","Volume 6","Malva parviflora"
"Malva pusilla","Volume 6","Malva pusilla"
"Malva sylvestris","Volume 6","Malva sylvestris"
"Malva verticillata","Volume 6","Malva verticillata"
"Marsilea quadrifolia","Volume 2","Marsilea quadrifolia"
"Matricaria chamomilla","Volume 19","Matricaria chamomilla"
"Matricaria discoidea","Volume 19","Matricaria discoidea"
"Matteuccia struthiopteris","Volume 2","Matteuccia struthiopteris"
"Matteuccia struthiopteris var. pensylvanica","Volume 2","Matteuccia struthiopteris var. pensylvanica"
"Matthiola longipetala","Volume 7","Matthiola longipetala"
"Medeola virginiana","Volume 26","Medeola virginiana"
"Meesia longiseta","Volume 28","Meesia longiseta"
"Meesia triquetra","Volume 28","Meesia triquetra"
"Meesia uliginosa","Volume 28","Meesia uliginosa"
"Melampyrum lineare","Volume 17","Melampyrum lineare"
"Melica","Volume 24","Melica"
"Melica altissima","Volume 24","Melica altissima"
"Melica californica","Volume 24","Melica californica"
"Melica smithii","Volume 24","Melica smithii"
"Menispermum canadense","Volume 3","Menispermum canadense"
"Micranthes pensylvanica","Volume 8","Micranthes pensylvanica"
"Micranthes virginiensis","Volume 8","Micranthes virginiensis"
"Microbryum davallianum var. davallianum","Volume 27","Microbryum davallianum var. davallianum"
"Microbryum floerkeanum","Volume 27","Microbryum floerkeanum"
"Milium","Volume 24","Milium"
"Milium effusum","Volume 24","Milium effusum"
"Mimulus alatus","Volume 17","Mimulus alatus"
"Mimulus ringens","Volume 17","Mimulus ringens"
"Mimulus ringens var. ringens","Volume 17","Mimulus ringens var. ringens"
"Minuartia dawsonensis","Volume 5","Minuartia dawsonensis"
"Minuartia groenlandica","Volume 5","Minuartia groenlandica"
"Minuartia michauxii","Volume 5","Minuartia michauxii"
"Minuartia rubella","Volume 5","Minuartia rubella"
"Minuartia stricta","Volume 5","Minuartia stricta"
"Mirabilis albida","Volume 4","Mirabilis albida"
"Mirabilis nyctaginea","Volume 4","Mirabilis nyctaginea"
"Miscanthus","Volume 25","Miscanthus"
"Miscanthus nepalensis","Volume 25","Miscanthus nepalensis"
"Miscanthus oligostachyus","Volume 25","Miscanthus oligostachyus"
"Miscanthus sacchariflorus","Volume 25","Miscanthus sacchariflorus"
"Miscanthus sinensis","Volume 25","Miscanthus sinensis"
"Misopates orontium","Volume 17","Misopates orontium"
"Misopates orontium subsp. orontium","Volume 17","Misopates orontium subsp. orontium"
"Mitella diphylla","Volume 8","Mitella diphylla"
"Mitella nuda","Volume 8","Mitella nuda"
"Mnium hornum","Volume 28","Mnium hornum"
"Mnium lycopodioides","Volume 28","Mnium lycopodioides"
"Mnium marginatum","Volume 28","Mnium marginatum"
"Mnium spinulosum","Volume 28","Mnium spinulosum"
"Mnium stellare","Volume 28","Mnium stellare"
"Mnium thomsonii","Volume 28","Mnium thomsonii"
"Moehringia lateriflora","Volume 5","Moehringia lateriflora"
"Moehringia macrophylla","Volume 5","Moehringia macrophylla"
"Molendoa sendtneriana","Volume 27","Molendoa sendtneriana"
"Molinia","Volume 25","Molinia"
"Molinia caerulea","Volume 25","Molinia caerulea"
"Mollugo verticillata","Volume 4","Mollugo verticillata"
"Moneses uniflora","Volume 8","Moneses uniflora"
"Monotropa hypopitys","Volume 8","Monotropa hypopitys"
"Monotropa uniflora","Volume 8","Monotropa uniflora"
"Montia fontana","Volume 4","Montia fontana"
"Morus alba","Volume 3","Morus alba"
"Morus rubra","Volume 3","Morus rubra"
"Muhlenbergia","Volume 25","Muhlenbergia"
"Muhlenbergia asperifolia","Volume 25","Muhlenbergia asperifolia"
"Muhlenbergia diversiglumis","Volume 25","Muhlenbergia diversiglumis"
"Muhlenbergia frondosa","Volume 25","Muhlenbergia frondosa"
"Muhlenbergia glabrifloris","Volume 25","Muhlenbergia glabrifloris"
"Muhlenbergia glomerata","Volume 25","Muhlenbergia glomerata"
"Muhlenbergia mexicana","Volume 25","Muhlenbergia mexicana"
"Muhlenbergia racemosa","Volume 25","Muhlenbergia racemosa"
"Muhlenbergia richardsonis","Volume 25","Muhlenbergia richardsonis"
"Muhlenbergia schreberi","Volume 25","Muhlenbergia schreberi"
"Muhlenbergia sericea","Volume 25","Muhlenbergia sericea"
"Muhlenbergia sobolifera","Volume 25","Muhlenbergia sobolifera"
"Muhlenbergia sylvatica","Volume 25","Muhlenbergia sylvatica"
"Muhlenbergia tenuiflora","Volume 25","Muhlenbergia tenuiflora"
"Muhlenbergia uniflora","Volume 25","Muhlenbergia uniflora"
"Muhlenbergia ×curtisetosa","Volume 25","Muhlenbergia ×curtisetosa"
"Mulgedium pulchellum","Volume 19","Mulgedium pulchellum"
"Muscari botryoides","Volume 26","Muscari botryoides"
"Mycelis muralis","Volume 19","Mycelis muralis"
"Myosoton aquaticum","Volume 5","Myosoton aquaticum"
"Myosurus minimus","Volume 3","Myosurus minimus"
"Myrica gale","Volume 3","Myrica gale"
"Myrica pensylvanica","Volume 3","Myrica pensylvanica"
"Myrinia pulvinata","Volume 28","Myrinia pulvinata"
"Myurella julacea","Volume 28","Myurella julacea"
"Myurella sibirica","Volume 28","Myurella sibirica"
"Myurella tenerrima","Volume 28","Myurella tenerrima"
"Najas flexilis","Volume 22","Najas flexilis"
"Najas gracillima","Volume 22","Najas gracillima"
"Najas guadalupensis","Volume 22","Najas guadalupensis"
"Najas guadalupensis subsp. guadalupensis","Volume 22","Najas guadalupensis subsp. guadalupensis"
"Najas guadalupensis subsp. olivacea","Volume 22","Najas guadalupensis subsp. olivacea"
"Narcissus poeticus","Volume 26","Narcissus poeticus"
"Narcissus pseudonarcissus","Volume 26","Narcissus pseudonarcissus"
"Nardus","Volume 24","Nardus"
"Nardus stricta","Volume 24","Nardus stricta"
"Nasturtium microphyllum","Volume 7","Nasturtium microphyllum"
"Nasturtium officinale","Volume 7","Nasturtium officinale"
"Neckera complanata","Volume 28","Neckera complanata"
"Neckera pennata","Volume 28","Neckera pennata"
"Nelumbo lutea","Volume 3","Nelumbo lutea"
"Neomacounia","Volume 28","Neomacounia"
"Neomacounia nitida","Volume 28","Neomacounia nitida"
"Neslia paniculata","Volume 7","Neslia paniculata"
"Nigella damascena","Volume 3","Nigella damascena"
"Niphotrichum canescens subsp. canescens","Volume 27","Niphotrichum canescens subsp. canescens"
"Niphotrichum elongatum","Volume 27","Niphotrichum elongatum"
"Niphotrichum ericoides","Volume 27","Niphotrichum ericoides"
"Nuphar advena","Volume 3","Nuphar advena"
"Nuphar microphylla","Volume 3","Nuphar microphylla"
"Nuphar rubrodisca","Volume 3","Nuphar rubrodisca"
"Nuphar variegata","Volume 3","Nuphar variegata"
"Nuttallanthus canadensis","Volume 17","Nuttallanthus canadensis"
"Nymphaea leibergii","Volume 3","Nymphaea leibergii"
"Nymphaea odorata","Volume 3","Nymphaea odorata"
"Nymphaea odorata subsp. odorata","Volume 3","Nymphaea odorata subsp. odorata"
"Nymphaea odorata subsp. tuberosa","Volume 3","Nymphaea odorata subsp. tuberosa"
"Nyssa sylvatica","Volume 12","Nyssa sylvatica"
"Oclemena acuminata","Volume 20","Oclemena acuminata"
"Oclemena nemoralis","Volume 20","Oclemena nemoralis"
"Oclemena ×blakei","Volume 20","Oclemena ×blakei"
"Odontites vulgaris","Volume 17","Odontites vulgaris"
"Omalotheca sylvatica","Volume 19","Omalotheca sylvatica"
"Oncophorus virens","Volume 27","Oncophorus virens"
"Oncophorus wahlenbergii","Volume 27","Oncophorus wahlenbergii"
"Onoclea sensibilis","Volume 2","Onoclea sensibilis"
"Onopordum acanthium","Volume 19","Onopordum acanthium"
"Onopordum acanthium subsp. acanthium","Volume 19","Onopordum acanthium subsp. acanthium"
"Ophioglossum pusillum","Volume 2","Ophioglossum pusillum"
"Opuntia fragilis","Volume 4","Opuntia fragilis"
"Opuntia humifusa","Volume 4","Opuntia humifusa"
"Opuntia humifusa var. humifusa","Volume 4","Opuntia humifusa var. humifusa"
"Ornithogalum nutans","Volume 26","Ornithogalum nutans"
"Ornithogalum umbellatum","Volume 26","Ornithogalum umbellatum"
"Orobanche fasciculata","Volume 17","Orobanche fasciculata"
"Orobanche uniflora","Volume 17","Orobanche uniflora"
"Orobanche uniflora subsp. uniflora","Volume 17","Orobanche uniflora subsp. uniflora"
"Orthilia secunda","Volume 8","Orthilia secunda"
"Orthocarpus luteus","Volume 17","Orthocarpus luteus"
"Orthothecium chryseum var. chryseum","Volume 28","Orthothecium chryseum var. chryseum"
"Orthotrichum alpestre","Volume 28","Orthotrichum alpestre"
"Orthotrichum anomalum","Volume 28","Orthotrichum anomalum"
"Orthotrichum cupulatum","Volume 28","Orthotrichum cupulatum"
"Orthotrichum elegans","Volume 28","Orthotrichum elegans"
"Orthotrichum lescurii","Volume 28","Orthotrichum lescurii"
"Orthotrichum obtusifolium","Volume 28","Orthotrichum obtusifolium"
"Orthotrichum ohioense","Volume 28","Orthotrichum ohioense"
"Orthotrichum pallens var. pallens","Volume 28","Orthotrichum pallens var. pallens"
"Orthotrichum pumilum","Volume 28","Orthotrichum pumilum"
"Orthotrichum rupestre","Volume 28","Orthotrichum rupestre"
"Orthotrichum sordidum","Volume 28","Orthotrichum sordidum"
"Orthotrichum stellatum","Volume 28","Orthotrichum stellatum"
"Orthotrichum strangulatum","Volume 28","Orthotrichum strangulatum"
"Oryzopsis","Volume 24","Oryzopsis"
"Oryzopsis asperifolia","Volume 24","Oryzopsis asperifolia"
"Osmunda cinnamomea","Volume 2","Osmunda cinnamomea"
"Osmunda claytoniana","Volume 2","Osmunda claytoniana"
"Osmunda regalis","Volume 2","Osmunda regalis"
"Osmunda regalis var. spectabilis","Volume 2","Osmunda regalis var. spectabilis"
"Ostrya virginiana","Volume 3","Ostrya virginiana"
"Oxalis corniculata","Volume 12","Oxalis corniculata"
"Oxalis dillenii","Volume 12","Oxalis dillenii"
"Oxalis montana","Volume 12","Oxalis montana"
"Oxalis stricta","Volume 12","Oxalis stricta"
"Oxyrrhynchium hians","Volume 28","Oxyrrhynchium hians"
"Packera aurea","Volume 20","Packera aurea"
"Packera indecora","Volume 20","Packera indecora"
"Packera obovata","Volume 20","Packera obovata"
"Packera pauciflora","Volume 20","Packera pauciflora"
"Packera paupercula","Volume 20","Packera paupercula"
"Packera plattensis","Volume 20","Packera plattensis"
"Paludella squarrosa","Volume 28","Paludella squarrosa"
"Palustriella falcata","Volume 28","Palustriella falcata"
"Panicum","Volume 25","Panicum"
"Panicum capillare","Volume 25","Panicum capillare"
"Panicum capillare subsp. capillare","Volume 25","Panicum capillare subsp. capillare"
"Panicum capillare subsp. hillmanii","Volume 25","Panicum capillare subsp. hillmanii"
"Panicum dichotomiflorum","Volume 25","Panicum dichotomiflorum"
"Panicum dichotomiflorum subsp. bartowense","Volume 25","Panicum dichotomiflorum subsp. bartowense"
"Panicum dichotomiflorum subsp. dichotomiflorum","Volume 25","Panicum dichotomiflorum subsp. dichotomiflorum"
"Panicum dichotomiflorum subsp. puritanorum","Volume 25","Panicum dichotomiflorum subsp. puritanorum"
"Panicum flexile","Volume 25","Panicum flexile"
"Panicum gymnocarpon","Volume 25","Panicum gymnocarpon"
"Panicum miliaceum","Volume 25","Panicum miliaceum"
"Panicum miliaceum subsp. miliaceum","Volume 25","Panicum miliaceum subsp. miliaceum"
"Panicum miliaceum subsp. ruderale","Volume 25","Panicum miliaceum subsp. ruderale"
"Panicum philadelphicum","Volume 25","Panicum philadelphicum"
"Panicum philadelphicum subsp. gattingeri","Volume 25","Panicum philadelphicum subsp. gattingeri"
"Panicum philadelphicum subsp. lithophilum","Volume 25","Panicum philadelphicum subsp. lithophilum"
"Panicum philadelphicum subsp. philadelphicum","Volume 25","Panicum philadelphicum subsp. philadelphicum"
"Panicum plenum","Volume 25","Panicum plenum"
"Panicum rigidulum","Volume 25","Panicum rigidulum"
"Panicum rigidulum subsp. abscissum","Volume 25","Panicum rigidulum subsp. abscissum"
"Panicum rigidulum subsp. combsii","Volume 25","Panicum rigidulum subsp. combsii"
"Panicum rigidulum subsp. elongatum","Volume 25","Panicum rigidulum subsp. elongatum"
"Panicum rigidulum subsp. pubescens","Volume 25","Panicum rigidulum subsp. pubescens"
"Panicum rigidulum subsp. rigidulum","Volume 25","Panicum rigidulum subsp. rigidulum"
"Panicum sect. Agrostoidea","Volume 25","Panicum sect. Agrostoidea"
"Panicum sect. Antidotalia","Volume 25","Panicum sect. Antidotalia"
"Panicum sect. Bulbosa","Volume 25","Panicum sect. Bulbosa"
"Panicum sect. Dichotomiflora","Volume 25","Panicum sect. Dichotomiflora"
"Panicum sect. Hemitonia","Volume 25","Panicum sect. Hemitonia"
"Panicum sect. Monticola","Volume 25","Panicum sect. Monticola"
"Panicum sect. Obtusa","Volume 25","Panicum sect. Obtusa"
"Panicum sect. Panicum","Volume 25","Panicum sect. Panicum"
"Panicum sect. Phanopyrum","Volume 25","Panicum sect. Phanopyrum"
"Panicum sect. Repentia","Volume 25","Panicum sect. Repentia"
"Panicum sect. Tenera","Volume 25","Panicum sect. Tenera"
"Panicum sect. Urvilleana","Volume 25","Panicum sect. Urvilleana"
"Panicum sect. Verrucosa","Volume 25","Panicum sect. Verrucosa"
"Panicum subg. Agrostoidea","Volume 25","Panicum subg. Agrostoidea"
"Panicum subg. Panicum","Volume 25","Panicum subg. Panicum"
"Panicum subg. Phanopyrum","Volume 25","Panicum subg. Phanopyrum"
"Panicum virgatum","Volume 25","Panicum virgatum"
"Papaver dubium","Volume 3","Papaver dubium"
"Papaver orientale","Volume 3","Papaver orientale"
"Papaver rhoeas","Volume 3","Papaver rhoeas"
"Papaver somniferum","Volume 3","Papaver somniferum"
"Paraleucobryum longifolium","Volume 27","Paraleucobryum longifolium"
"Parietaria pensylvanica","Volume 3","Parietaria pensylvanica"
"Parnassia glauca","Volume 12","Parnassia glauca"
"Parnassia kotzebuei","Volume 12","Parnassia kotzebuei"
"Parnassia palustris","Volume 12","Parnassia palustris"
"Parnassia parviflora","Volume 12","Parnassia parviflora"
"Paronychia canadensis","Volume 5","Paronychia canadensis"
"Paronychia fastigiata var. fastigiata","Volume 5","Paronychia fastigiata var. fastigiata"
"Parthenocissus quinquefolia","Volume 12","Parthenocissus quinquefolia"
"Parthenocissus tricuspidata","Volume 12","Parthenocissus tricuspidata"
"Parthenocissus vitacea","Volume 12","Parthenocissus vitacea"
"Pascopyrum","Volume 24","Pascopyrum"
"Pascopyrum smithii","Volume 24","Pascopyrum smithii"
"Paspalum","Volume 25","Paspalum"
"Paspalum lividum","Volume 25","Paspalum lividum"
"Paspalum racemosum","Volume 25","Paspalum racemosum"
"Paspalum repens","Volume 25","Paspalum repens"
"Paspalum setaceum","Volume 25","Paspalum setaceum"
"Paspalum setaceum var. ciliatifolium","Volume 25","Paspalum setaceum var. ciliatifolium"
"Paspalum setaceum var. longepedunculatum","Volume 25","Paspalum setaceum var. longepedunculatum"
"Paspalum setaceum var. muhlenbergii","Volume 25","Paspalum setaceum var. muhlenbergii"
"Paspalum setaceum var. psammophilum","Volume 25","Paspalum setaceum var. psammophilum"
"Paspalum setaceum var. rigidifolium","Volume 25","Paspalum setaceum var. rigidifolium"
"Paspalum setaceum var. setaceum","Volume 25","Paspalum setaceum var. setaceum"
"Paspalum setaceum var. stramineum","Volume 25","Paspalum setaceum var. stramineum"
"Paspalum setaceum var. supinum","Volume 25","Paspalum setaceum var. supinum"
"Paspalum setaceum var. villosissimum","Volume 25","Paspalum setaceum var. villosissimum"
"Pedicularis canadensis","Volume 17","Pedicularis canadensis"
"Pedicularis flammea","Volume 17","Pedicularis flammea"
"Pedicularis groenlandica","Volume 17","Pedicularis groenlandica"
"Pedicularis labradorica","Volume 17","Pedicularis labradorica"
"Pedicularis lanceolata","Volume 17","Pedicularis lanceolata"
"Pedicularis lapponica","Volume 17","Pedicularis lapponica"
"Pedicularis parviflora","Volume 17","Pedicularis parviflora"
"Pedicularis sudetica","Volume 17","Pedicularis sudetica"
"Pedicularis sudetica subsp. interior","Volume 17","Pedicularis sudetica subsp. interior"
"Pellaea atropurpurea","Volume 2","Pellaea atropurpurea"
"Pellaea glabella","Volume 2","Pellaea glabella"
"Pellaea glabella subsp. glabella","Volume 2","Pellaea glabella subsp. glabella"
"Peltandra virginica","Volume 22","Peltandra virginica"
"Penstemon albidus","Volume 17","Penstemon albidus"
"Penstemon calycosus","Volume 17","Penstemon calycosus"
"Penstemon digitalis","Volume 17","Penstemon digitalis"
"Penstemon gracilis","Volume 17","Penstemon gracilis"
"Penstemon hirsutus","Volume 17","Penstemon hirsutus"
"Penstemon pallidus","Volume 17","Penstemon pallidus"
"Penstemon tubaeflorus","Volume 17","Penstemon tubaeflorus"
"Penthorum sedoides","Volume 8","Penthorum sedoides"
"Peritoma serrulata","Volume 7","Peritoma serrulata"
"Persicaria amphibia","Volume 5","Persicaria amphibia"
"Persicaria arifolia","Volume 5","Persicaria arifolia"
"Persicaria careyi","Volume 5","Persicaria careyi"
"Persicaria hydropiper","Volume 5","Persicaria hydropiper"
"Persicaria hydropiperoides","Volume 5","Persicaria hydropiperoides"
"Persicaria lapathifolia","Volume 5","Persicaria lapathifolia"
"Persicaria longiseta","Volume 5","Persicaria longiseta"
"Persicaria maculosa","Volume 5","Persicaria maculosa"
"Persicaria minor","Volume 5","Persicaria minor"
"Persicaria orientalis","Volume 5","Persicaria orientalis"
"Persicaria pensylvanica","Volume 5","Persicaria pensylvanica"
"Persicaria punctata","Volume 5","Persicaria punctata"
"Persicaria robustior","Volume 5","Persicaria robustior"
"Persicaria sagittata","Volume 5","Persicaria sagittata"
"Persicaria virginiana","Volume 5","Persicaria virginiana"
"Petasites frigidus","Volume 20","Petasites frigidus"
"Petasites frigidus var. palmatus","Volume 20","Petasites frigidus var. palmatus"
"Petasites frigidus var. sagittatus","Volume 20","Petasites frigidus var. sagittatus"
"Petasites frigidus var. ×vitifolius","Volume 20","Petasites frigidus var. ×vitifolius"
"Petrorhagia saxifraga var. saxifraga","Volume 5","Petrorhagia saxifraga var. saxifraga"
"Phalaris","Volume 24","Phalaris"
"Phalaris arundinacea","Volume 24","Phalaris arundinacea"
"Phalaris canariensis","Volume 24","Phalaris canariensis"
"Phedimus aizoon","Volume 8","Phedimus aizoon"
"Phedimus hybridus","Volume 8","Phedimus hybridus"
"Phedimus spurius","Volume 8","Phedimus spurius"
"Phegopteris connectilis","Volume 2","Phegopteris connectilis"
"Phegopteris hexagonoptera","Volume 2","Phegopteris hexagonoptera"
"Philadelphus coronarius","Volume 12","Philadelphus coronarius"
"Philadelphus inodorus","Volume 12","Philadelphus inodorus"
"Philadelphus pubescens","Volume 12","Philadelphus pubescens"
"Philonotis fontana var. americana","Volume 28","Philonotis fontana var. americana"
